 format: day,day,forecast,value location:59_125 Start : 20210801 ,value location:59_125 Start : 20220801 ,value location:59_125 Start : 20200801 
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
27,27,1,0,,
27,27,2,0,,
27,27,3,0,,
27,27,4,0,,
27,27,5,0,,
27,27,6,0,,
,,,,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0.1,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0.4,,
28,28,6,0.1,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0.1,,
28,28,4,0.2,,
28,28,5,0.5,,
28,28,6,0.2,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0.4,,
28,28,6,0.1,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0.1,,
28,28,4,0.1,,
28,28,5,0.1,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0.1,,
28,28,3,0.9,,
28,28,4,1.7,,
28,28,5,1.5,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0.3,,
28,28,3,14.8,,
28,28,4,4.8,,
28,28,5,0.9,,
28,28,6,0.9,,
28,28,1,0.4,,
28,28,2,2.9,,
28,28,3,0.7,,
28,28,4,3.2,,
28,28,5,0.4,,
28,28,6,0,,
28,28,1,1.8,,
28,28,2,0,,
28,28,3,1.6,,
28,28,4,0.4,,
28,28,5,0.1,,
28,28,6,0.3,,
28,28,1,0,,
28,28,2,0.2,,
28,28,3,0,,
28,28,4,0.1,,
28,28,5,0.1,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0.2,,
28,28,4,0.8,,
28,28,5,0.3,,
28,28,6,0,,
28,28,1,0.4,,
28,28,2,0.1,,
28,28,3,0.3,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
28,28,1,1.2,,
28,28,2,0,,
28,28,3,0.5,,
28,28,4,0.4,,
28,28,5,0.1,,
28,28,6,0,,
28,28,1,4.3,,
28,28,2,0.2,,
28,28,3,0.5,,
28,28,4,0.3,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0.4,,
28,28,2,0.2,,
28,28,3,0.3,,
28,28,4,0.2,,
28,28,5,0,,
28,28,6,0,,
28,28,1,0,,
28,28,2,0,,
28,28,3,0,,
28,28,4,0,,
28,28,5,0,,
28,28,6,0,,
,,,,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0.3,,
29,29,1,0,,
29,29,2,0.1,,
29,29,3,0.7,,
29,29,4,0.1,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0.4,,
29,29,4,0.3,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0.1,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
29,29,1,0,,
29,29,2,0,,
29,29,3,0,,
29,29,4,0,,
29,29,5,0,,
29,29,6,0,,
,,,,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0.1,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0.1,,
30,30,3,0.4,,
30,30,4,0.2,,
30,30,5,0,,
30,30,6,0.2,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0.2,,
30,30,6,0.1,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0,,
30,30,4,0,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0.1,,
30,30,4,0.2,,
30,30,5,0,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0.1,,
30,30,4,0.2,,
30,30,5,0.1,,
30,30,6,0.1,,
30,30,1,0,,
30,30,2,0,,
30,30,3,0.3,,
30,30,4,0.3,,
30,30,5,0.1,,
30,30,6,0,,
30,30,1,0,,
30,30,2,0.5,,
30,30,3,0.8,,
30,30,4,0,,
30,30,5,0.8,,
30,30,6,0.2,,
30,30,1,0.8,,
30,30,2,1,,
30,30,3,0.3,,
30,30,4,0.3,,
30,30,5,1.8,,
30,30,6,3.8,,
30,30,1,0.5,,
30,30,2,0.3,,
30,30,3,1.1,,
30,30,4,1.8,,
30,30,5,3.3,,
30,30,6,2.2,,
,,,,,
31,31,1,0,,
31,31,2,0.2,,
31,31,3,0.7,,
31,31,4,1.7,,
31,31,5,4.3,,
31,31,6,4.1,,
31,31,1,0.1,,
31,31,2,1.8,,
31,31,3,4.6,,
31,31,4,9.7,,
31,31,5,8.7,,
31,31,6,4.8,,
31,31,1,3,,
31,31,2,7.3,,
31,31,3,3.1,,
31,31,4,5,,
31,31,5,7.8,,
31,31,6,5,,
31,31,1,11.7,,
31,31,2,7.8,,
31,31,3,10.3,,
31,31,4,13.1,,
31,31,5,16.1,,
31,31,6,9.2,,
31,31,1,10.6,,
31,31,2,13,,
31,31,3,4.7,,
31,31,4,6,,
31,31,5,6.4,,
31,31,6,4.8,,
31,31,1,17.200001,,
31,31,2,11.7,,
31,31,3,8.4,,
31,31,4,7.2,,
31,31,5,7.2,,
31,31,6,5.3,,
31,31,1,15.8,,
31,31,2,10.3,,
31,31,3,4.2,,
31,31,4,3.7,,
31,31,5,2.8,,
31,31,6,1.4,,
31,31,1,13.3,,
31,31,2,11,,
31,31,3,8.1,,
31,31,4,4.1,,
31,31,5,6.3,,
31,31,6,4.2,,
31,31,1,10.6,,
31,31,2,5.4,,
31,31,3,6.6,,
31,31,4,3,,
31,31,5,1.2,,
31,31,6,2.5,,
31,31,1,5.9,,
31,31,2,3,,
31,31,3,1.8,,
31,31,4,6,,
31,31,5,3.9,,
31,31,6,6.2,,
31,31,1,2.1,,
31,31,2,0.5,,
31,31,3,0.3,,
31,31,4,0.1,,
31,31,5,0,,
31,31,6,0.7,,
31,31,1,5.5,,
31,31,2,1,,
31,31,3,0,,
31,31,4,3.4,,
31,31,5,5.1,,
31,31,6,0.8,,
31,31,1,6.4,,
31,31,2,7.4,,
31,31,3,8.3,,
31,31,4,2.9,,
31,31,5,5.3,,
31,31,6,11.4,,
31,31,1,10.6,,
31,31,2,7.8,,
31,31,3,0.5,,
31,31,4,1.8,,
31,31,5,1.8,,
31,31,6,0.5,,
31,31,1,10.9,,
31,31,2,0.8,,
31,31,3,1.4,,
31,31,4,0.6,,
31,31,5,1,,
31,31,6,6,,
31,31,1,0.4,,
31,31,2,0.3,,
31,31,3,0.3,,
31,31,4,0.5,,
31,31,5,2.3,,
31,31,6,9.9,,
31,31,1,0,,
31,31,2,0.5,,
31,31,3,0,,
31,31,4,1.5,,
31,31,5,3.2,,
31,31,6,0.1,,
31,31,1,0,,
31,31,2,0,,
31,31,3,0.1,,
31,31,4,0.3,,
31,31,5,0.8,,
31,31,6,0,,
31,31,1,0,,
31,31,2,0.1,,
31,31,3,0,,
31,31,4,0.3,,
31,31,5,0.5,,
31,31,6,0,,
31,31,1,0,,
31,31,2,0.4,,
31,31,3,0.4,,
31,31,4,0.1,,
31,31,5,0.3,,
31,31,6,0,,
31,31,1,0,,
31,31,2,0.1,,
31,31,3,0,,
31,31,4,0.1,,
31,31,5,0,,
31,31,6,0,,
31,31,1,0,,
31,31,2,0,,
31,31,3,0,,
31,31,4,0,,
31,31,5,0,,
31,31,6,0,,
31,31,1,0.1,,
31,31,2,0,,
31,31,3,0,,
31,31,4,0,,
31,31,5,0,,
31,31,6,0,,
31,31,1,0,,
31,31,2,0,,
31,31,3,0,,
31,31,4,0,,
31,31,5,0,,
31,31,6,0,,
 , ,,,,
